Post date,Number of Views,Location,Company name,Job title,Category,Job type,Employment term,Required candidate level,Salary,Professional skills,Soft skills
20 April 2024,524,Yerevan,Պրեմիեր Ֆուդս ՍՊԸ,Վաճառքի Գործառնությունների Ղեկավար,Sales/service management,Full time,Permanent,Senior,,['Sales'],"['Teamwork', 'Multitasking', 'Organizational skills', 'Responsibility']"
20 April 2024,500,Yerevan,FastBank CJSC,Ներքին դիտարկումների մասնագետ,Banking/credit,Full time,Other,Mid level,,['Banking'],['Teamwork']
20 April 2024,392,Yerevan,Freedom Broker Armenia,Analyst,Data Research/Analysis,Full time,Permanent,Senior,,"['Financial analysis', 'Analytical and Mathematical skills', 'Analytics and research', 'Report writing']","['Written communication skills', 'Presentation skills', 'Communication Skills']"
20 April 2024,378,Yerevan,Freedom Broker Armenia,Senior sales manager,Sales/service management,Full time,Permanent,Senior,,"['Sales/service experience', 'Client Management', 'Personal Branding']","['Negotiation  skills', 'Communication']"
05 April 2024,488,Yerevan,Inecobank CJSC,Ֆինանսական հաշվառման և հսկողության բաժնի ղեկավար,Accounting/Bookkeeping/Cash register,Full time,Permanent,Senior,,['Accounting'],"['Time management', 'Goal-oriented']"
29 March 2024,564,Yerevan,FastBank CJSC,Python Developer,Software development,Full time,Permanent,Mid level,,['Python'],['Analytical skills']
29 March 2024,389,Yerevan,FastBank CJSC,Middle .NET Developer,Software development,Full time,Permanent,Mid level,,"['.NET Framework', 'SQL']","['Flexible', 'Multitasking']"
29 March 2024,306,Yerevan,FastBank CJSC,Senior .Net Developer,Software development,Full time,Permanent,Senior,,['.NET Framework'],"['Flexible', 'Multitasking']"
20 April 2024,376,Yerevan,FastBank CJSC,Արժեթղթերի դիլեր,Banking/credit,Full time,Permanent,,,"['English', 'Armenian']",['Time management']
20 April 2024,870,Yerevan,SoftConstruct,Փաստաթղթաշրջանառության բաժնի մասնագետ,Administrative/office-work,Full time,Permanent,Junior,,['Administrative support'],"['Time management', 'Adaptability']"
20 April 2024,456,Gyumri,FastBank CJSC,Արտարժույթի դիլեր,Banking/credit,Full time,Permanent,,,"['English', 'Armenian']",['Ability to work independently']
29 March 2024,417,Yerevan,FastBank CJSC,Մոնիթորինգի ծառայության մասնագետ,Banking/credit,Full time,Permanent,,,['Credit Operations'],"['Negotiation  skills', 'Fast orientation']"
29 March 2024,435,Yerevan,FastBank CJSC,Համապատասխանության մասնագետ,Banking/credit,Full time,Permanent,Mid level,,['Banking'],['Teamwork']
04 April 2024,519,Yerevan,Ameriabank CJSC,Specialist of CSR Communication Division,Marketing/Advertising,Full time,Permanent,Mid level,,"['PR', 'Marketing']","['Teamwork', 'Multitasking', 'Communication']"
12 April 2024,489,Yerevan,iBooben Development,Customer Support specialist (Mixed shift) English,Sales/service management,Full time,Permanent,Junior,,[],"['Written communication skills', 'Positive attitude', 'Problem solving', 'Conflict resolution skills', 'Customer/service oriented', 'Fast orientation']"
10 April 2024,505,Goris,UNICEF Armenia,Programme Officer (Goris Office Coordinator),Administrative/office-work,Full time,Temporary,,,['SAP'],['Ability to work under pressure']
20 April 2024,574,Yerevan,Globbing,Head of B2B,Sales/service management,Full time,Permanent,C level,,"['Sales/service experience', 'B2B sales', 'B2C']","['Leadership skills', 'Negotiation  skills', 'Time management', 'Problem solving', 'Customer/service oriented', 'Goal-oriented', 'Decision making', 'Analytical skills', 'Fast orientation']"
20 April 2024,501,Yerevan,Hundred CJSC,Senior Full-Stack (Frontend) Developer,Software development,Full time,Permanent,Senior,,[],"['Time management', 'Detail-oriented', 'Analytical skills', 'Organizational skills']"
20 April 2024,568,Yerevan                                            (Remote),Azarian Growth Agency,Senior Product Manager,Product/Project Management,Full time,Permanent,Senior,,['Product management'],['Teamwork']
20 April 2024,438,Arzni,Bacon Product LLC,Թվային մարքեթինգի մասնագետ,Marketing/Advertising,Full time,Permanent,Mid level,,['Google analytics'],['Analytical skills']
31 March 2024,353,Yerevan,Evocabank,Digital Service Specialist  (Evening Shift,Banking/credit,Full time,Permanent,,,[],['Customer/service oriented']
31 March 2024,309,Yerevan,Evocabank,Customer Attraction Chief Specialist,Banking/credit,Full time,Permanent,Senior,,['English'],[]
31 March 2024,313,Yerevan,Evocabank,Investment Operation Specialist,Banking/credit,Full time,Permanent,,,['CFA'],[]
31 March 2024,342,Yerevan,Evocabank,Product Owner,Banking/credit,Full time,Permanent,,,['Knowledge of Russian and English languages'],[]
31 March 2024,344,Yerevan,Evocabank,Technical Monitoring Specialist,Other IT,Full time,Permanent,,,[],['Teamwork']
20 April 2024,454,Yerevan,Evolution,Live Support Specialist,Entertainment,Full time,Permanent,Mid level,,"['Customer Service skills', 'MS Office', 'English']","['Written communication skills', 'Positive attitude', 'Team player']"
20 April 2024,529,Yerevan,ՄԱՐԱՆ ՍՊԸ,Accountant,Accounting/Bookkeeping/Cash register,Full time,Permanent,Mid level,,"['1c Accounting Software', 'AS-Accountant']","['Personal branding', 'Time management', 'Flexible', 'Detail-oriented']"
20 April 2024,290,Yerevan,Ucraft,Senior Ruby on Rails Engineer - Hoory AI Project,Software development,Full time,Permanent,Senior,,['Ruby On Rails'],['Teamwork']
20 April 2024,477,Yerevan,Aviadrom LLC,Sales specialist,Tourism/Hospitality/HoReCa,Full time,Permanent,,,['CRM'],"['Negotiation  skills', 'B2C продажи', 'Customer Service']"
19 April 2024,382,Yerevan,Sceyt,B2B(SaaS) Sales Specialist,Sales/service management,Full time,Contract,Mid level,,"['B2B sales', 'Development of a sales strategy', 'Hubspot']","['Negotiation  skills', 'Time management', 'Decision making', 'Multitasking']"
20 April 2024,869,Yerevan,"""INGO ARMENIA"" Insurance CJSC",Mid Frontend developer,Software development,Full time,Permanent,Mid level,,[],['Ability to work independently']
20 April 2024,585,Yerevan,ARMECONOMBANK OJSC,ԱՇԽԱՏԱԿԱԶՄԻ ՔԱՐՏՈՒՂԱՐՈՒԹՅԱՆ ՄԱՍՆԱԳԵՏ,Banking/credit,Full time,Permanent,Mid level,,['Banking legislation of RA'],"['Time management', 'Flexible', 'Goal-oriented', 'Teamwork']"
20 April 2024,593,Yerevan,"""INGO ARMENIA"" Insurance CJSC",Backend Developer,Software development,Full time,Permanent,Mid level,,[],['Ability to work independently']
07 April 2024,801,Yerevan,AREGAK UCO CJSC,ՄՌԿ մասնագետ,Human Resources,Full time,Permanent,Mid level,To 350000 AMD Gross a month,[],"['Negotiation  skills', 'Written communication skills', 'Time management', 'Detail-oriented', 'Teamwork', 'Proactive']"
16 April 2024,394,Yerevan,Ucraft,QA Automation Engineer - Hoory AI Project,Quality Assurance /Control,Full time,Permanent,Senior,,['Linux'],['Teamwork']
19 April 2024,1518,Yerevan                                            (Remote),ToTalk Armenian,English-speaking Armenian Teacher,Education/training,Remote,Other,Mid level,,"['Teaching', 'English', 'Teaching/training experience', 'Zoom']",[]
19 April 2024,807,Yerevan,Reyma,"Младший контент менеджер маркеплейсов (Wildberries, Ozon)",Data Research/Analysis,Full time,Permanent,Mid level,,"['CorelDRAW', 'Photography', 'MS Office']",['Time management']
19 April 2024,576,Yerevan,"Courtyard by Marriott, Yerevan",Front Office Agent,Tourism/Hospitality/HoReCa,Full time,Permanent,,,[],"['Active listening', 'Responsibility', 'Polite', 'Communication']"
19 April 2024,396,Yerevan,Ernst and Young CJSC (EY),Audit Senior at EY office in Yerevan,Audit/Compliance,Full time,Permanent,Senior,,"['ACCA', 'Tax legislation of RA', 'Accounting', 'Finance']","['Analytical skills', 'Critical thinking', 'Teamwork']"
19 April 2024,429,Yerevan,Ernst and Young CJSC (EY),Audit Assistant at EY office in Yerevan,Audit/Compliance,Full time,Permanent,Mid level,,"['Accounting', 'Finance', 'Audit']","['Team player', 'Communication Skills']"
15 April 2024,563,Yerevan,Cayole,Senior Full Stack Web Developer,Software development,Full time,Permanent,Senior,,"['Git/Github', 'PHP', 'JavaScript', 'MySQL', 'HTML/CSS']","['Ability to work independently', 'Communication Skills']"
19 April 2024,739,Yerevan,Սմարտ Չոյս,sales consultant,Sales/service management,Full time,Permanent,,,['Merchandising'],['Personal branding']
01 April 2024,800,Yerevan,VTB Bank (Armenia),Սրահի ադմինիստրատոր (Պրեմիում դասի մասնաճյուղ),Banking/credit,Full time,Permanent,Senior,,[],"['Problem solving', 'Customer/service oriented', 'Hardworking']"
19 April 2024,520,Yerevan,NoyMed LLC,Finance Specialist,Finance Management,Full time,Permanent,Mid level,,"['ArmSoft accounting software', 'MS Excel', 'Advanced English knowledge']","['Time management', 'Detail-oriented', 'Analytical skills', 'Sense of responsibility', 'Quick learner', 'Business ethics', 'Open-Mindedness']"
19 April 2024,292,Aparan,Ucom,Վաճառքի և սպասարկման մասնագետ ք․ Ապարան,Sales/service management,Full time,Temporary,Junior,,['B2C sales'],[]
19 April 2024,1193,Yerevan,«Օհանյան Բրենդի Կոմպանի» ՍՊԸ,Office manager,Administrative/office-work,Full time,Permanent,Mid level,220000 AMD - 220000 AMD Net a month,['Employment & labour law of the RA'],['Teamwork']
19 April 2024,360,Yerevan,"""Max Station"" LLC",Շահագործման ինժեները,Mechanical/Engineering,Full time,Permanent,,,"['Architecture Design', 'Construction supervision']","['Ability to work independently', 'Problem solving', 'Sense of responsibility']"
19 April 2024,370,Spitak,Ucom,Վաճառքի և սպասարկման գործակալ ք․ Սպիտակ,Sales/service management,Full time,Permanent,Junior,100000 AMD - 150000 AMD Net a month,['B2C sales'],[]
19 April 2024,374,Yerevan,Telcell,Digital Product Sales Department Head,Business/Management,Full time,Permanent,Senior,,[],"['Leadership skills', 'Flexible', 'Coaching\xa0/mentorship']"
31 March 2024,591,Yerevan,Maurice Ward Armenia,Customs Operations Clerk,Procurement/Logistics/Courier,Full time,Permanent,Junior,From 250000 AMD Net a month,"['MS Windows, MS Office', 'Advanced English knowledge']","['Negotiation  skills', 'Time management', 'Customer/service oriented']"
27 March 2024,272,Ijevan,"""Ardshinbank"" CJSC",Ոսկերիչ /Իջևան մասնաճյուղ,Banking/credit,Full time,Permanent,Junior,,['MS Office'],[]
19 April 2024,542,Yerevan,Digitain,Customer Analytics Specialist,Data Research/Analysis,Full time,Permanent,Mid level,,"['Python', 'MS Excel', 'SQL', 'ETL']","['Detail-oriented', 'Analytical skills', 'Logical thinking', 'Hardworking']"
19 April 2024,463,Yerevan,B2B Medical,Medical representative - surgery,Healthcare/Pharmaceutical,Full time,Permanent,Senior,,"['Business management', 'Business relationship building', 'Medical education', 'Medical knowledge']","['Ability to work independently', 'Personal branding', 'Negotiation  skills', 'Polite']"
05 April 2024,506,Yerevan,Ինտերքլին,Ինտերքլին,Administrative/office-work,Full time,Permanent,Senior,170000 AMD - 250000 AMD Net a month,['1c Accounting Software'],['Negotiation  skills']
19 April 2024,432,Yerevan,Digitain,Customer Retention Specialist,Data Research/Analysis,Full time,Permanent,Mid level,,"['MS Excel', 'Mathematics', 'Finance', 'Knowledge of Russian and English languages']","['Time management', 'Detail-oriented', 'Goal-oriented', 'Analytical skills', 'Logical thinking', 'Teamwork', 'Hardworking']"
27 March 2024,271,Ararat,"""Ardshinbank"" CJSC",Վարկային մասնագետ/Արարատ մասնաճյուղ,Banking/credit,Full time,Permanent,Junior,,['MS Office'],[]
19 April 2024,981,Gyumri,Derjava,Առևտրային գործակալ  /Preseller,Sales/service management,Full time,Permanent,Mid level,,['Merchandising'],"['Leadership skills', 'Customer/service oriented', 'Presentation skills', 'Hardworking']"
19 April 2024,532,Yerevan,Derjava,Հաշվապահ,Accounting/Bookkeeping/Cash register,Full time,Permanent,,,"['1c Accounting Software', 'MS Excel']",[]
28 March 2024,319,Yerevan,"""Ardshinbank"" CJSC",Պրոդուկտների մշակման և մեթոդաբանության ուղղության վերլուծաբան,Banking/credit,Full time,Permanent,Junior,,"['MS Windows, MS Office']",[]
28 March 2024,270,Yerevan,"""Ardshinbank"" CJSC",Փրայվիթ հաճախորդների հետ աշխատանքի մենեջեր,Banking/credit,Full time,Permanent,Mid level,,"['MS Windows, MS Office']",[]
25 March 2024,577,Yerevan,"""Ardshinbank"" CJSC",Գործառնական ռիսկի կառավարման վարչության ավագ վերլուծաբան,Banking/credit,Full time,Permanent,Mid level,,['MS Office'],[]
19 April 2024,564,Yerevan,VENLO,Բարիստա/Գանձապահ,Sales/service management,Part time,Permanent,Student,140000 AMD - 160000 AMD Net a month,[],"['Personal branding', 'Negotiation  skills', 'Conflict resolution skills', 'Flexible', 'Teamwork', 'Proactive', 'Polite']"
01 April 2024,336,Yerevan,"""Ardshinbank"" CJSC",Վաճառքի խումբ - Սպասարկող մասնագետ,Banking/credit,Full time,Permanent,Junior,,"['MS Windows, MS Office']",[]
28 March 2024,293,Yerevan,"""Ardshinbank"" CJSC",Գանձապետական գործառնությունների ձևակերպման բաժնի առաջատար մասնագետ,Banking/credit,Full time,Permanent,Junior,,"['LSoft', 'Lotus notes', 'MS Office']",[]
28 March 2024,296,Yerevan,"""Ardshinbank"" CJSC",Վարկերի ուղեկցման և գրավների ձևակերպումների բաժնի գլխավոր մասնագետ,Banking/credit,Full time,Permanent,Mid level,,['MS Office'],[]
19 April 2024,537,Yerevan,SoftConstruct,Rights and Content Operations Manager,Other IT,Full time,Permanent,Mid level,,['MS Office'],"['Ability to work independently', 'Written communication skills', 'Flexible']"
19 April 2024,575,Yerevan,"""Max Station"" LLC",Financial Analyst,Finance Management,Full time,Permanent,Senior,,"['1c Accounting Software', 'MS Excel', 'MS Office']","['Result-oriented', 'Hardworking', 'Sense of responsibility', 'Data Management']"
19 April 2024,601,Yerevan,SoftConstruct,Technical Operator,Sales/service management,Full time,Permanent,Junior,,['Support'],"['Fast orientation', 'Attention to details', 'Accuracy', 'Team player']"
19 April 2024,764,Yerevan,Hexens,Senior Frontend Engineer,Software development,Full time,Permanent,Senior,,['React.js'],"['Agile approach', 'Communication']"
